wish_list_id,user_id,product_id
410,410,114
411,411,1228
412,412,1462
413,413,474
414,414,503
415,415,888
416,416,1314
417,417,822
418,418,836
419,419,790
420,420,1062
421,421,270
422,422,635
423,423,995
424,424,1001
425,425,536
426,426,1425
427,427,1178
428,428,243
429,429,1089
430,430,1382
431,431,128
432,432,689
433,433,188
434,434,974
435,435,981
436,436,402
437,437,588
438,438,701
439,439,672
440,440,252
441,441,1482
442,442,1326
443,443,1069
444,444,511
445,445,1068
446,446,844
447,447,273
448,448,1235
449,449,1382
450,450,236
451,451,1296
452,452,507
453,453,909
454,454,1202
455,455,1116
456,456,1381
457,457,711
458,458,866
459,459,464
460,460,757
461,461,647
462,462,1350
463,463,625
464,464,680
465,465,1472
466,466,1163
467,467,678
468,468,1042
469,469,89
470,470,517
471,471,1413
472,472,1334
473,473,276
474,474,422
475,475,1100
476,476,1303
477,477,621
478,478,916
479,479,1484
480,480,1421
481,481,517
482,482,1306
483,483,965
484,484,220
485,485,1137
486,486,515
487,487,1494
488,488,458
489,489,1380
490,490,280
491,491,179
492,492,333
493,493,654
494,494,1151
495,495,378
496,496,351
497,497,980
498,498,702
499,499,1053
500,500,649
1,1,232
2,2,1073
3,3,88
4,4,1336
5,5,69
6,6,381
7,7,1256
8,8,1049
9,9,156
10,10,256
11,11,180
12,12,1154
13,13,152
14,14,507
15,15,563
16,16,137
17,17,54
18,18,393
19,19,481
20,20,501
21,21,251
22,22,908
23,23,719
24,24,1307
25,25,400
26,26,308
27,27,1327
28,28,130
29,29,211
30,30,1141
31,31,1459
32,32,111
33,33,589
34,34,1019
35,35,117
36,36,309
37,37,225
38,38,478
39,39,116
40,40,932
41,41,492
42,42,770
43,43,702
44,44,883
45,45,565
46,46,259
47,47,715
48,48,1327
49,49,1367
50,50,634
51,51,800
52,52,311
53,53,1147
54,54,1048
55,55,1440
56,56,1212
57,57,262
58,58,127
59,59,1000
60,60,1161
61,61,129
62,62,1253
63,63,612
64,64,435
65,65,720
66,66,1214
67,67,447
68,68,1133
69,69,44
70,70,884
71,71,1004
72,72,564
73,73,1066
74,74,501
75,75,1300
76,76,643
77,77,209
78,78,632
79,79,539
80,80,806
81,81,1143
82,82,1213
83,83,446
84,84,775
85,85,594
86,86,1474
87,87,37
88,88,993
89,89,90
90,90,84
91,91,1330
92,92,114
93,93,1173
94,94,1237
95,95,77
96,96,648
97,97,1412
98,98,525
99,99,1082
100,100,40
101,101,726
102,102,914
103,103,1153
104,104,181
105,105,1095
106,106,790
107,107,1249
108,108,903
109,109,152
110,110,404
111,111,387
112,112,504
113,113,1359
114,114,1139
115,115,91
116,116,318
117,117,623
118,118,1430
119,119,254
120,120,387
121,121,368
122,122,955
123,123,1361
124,124,1038
125,125,671
126,126,405
127,127,385
128,128,464
129,129,554
130,130,572
131,131,1068
132,132,689
133,133,944
134,134,509
135,135,993
136,136,1404
137,137,379
138,138,329
139,139,891
140,140,577
141,141,891
142,142,680
143,143,365
144,144,677
145,145,688
146,146,1447
147,147,1467
148,148,141
149,149,932
150,150,356
151,151,903
152,152,86
153,153,729
154,154,580
155,155,615
156,156,341
157,157,1289
158,158,950
159,159,499
160,160,535
161,161,102
162,162,289
163,163,945
164,164,62
165,165,43
166,166,339
167,167,586
168,168,1298
169,169,1407
170,170,957
171,171,52
172,172,875
173,173,1243
174,174,976
175,175,550
176,176,1343
177,177,233
178,178,629
179,179,623
180,180,1252
181,181,298
182,182,36
183,183,964
184,184,525
185,185,1443
186,186,519
187,187,629
188,188,345
189,189,342
190,190,760
191,191,143
192,192,540
193,193,930
194,194,1136
195,195,380
196,196,1358
197,197,621
198,198,312
199,199,841
200,200,914
201,201,1433
202,202,662
203,203,737
204,204,667
205,205,793
206,206,75
207,207,1019
208,208,315
209,209,1124
210,210,1102
211,211,169
212,212,649
213,213,317
214,214,488
215,215,1275
216,216,535
217,217,677
218,218,34
219,219,501
220,220,156
221,221,150
222,222,1475
223,223,1442
224,224,1417
225,225,218
226,226,708
227,227,154
228,228,168
229,229,859
230,230,156
231,231,765
232,232,609
233,233,390
234,234,1319
235,235,888
236,236,636
237,237,652
238,238,601
239,239,739
240,240,902
241,241,996
242,242,1251
243,243,567
244,244,943
245,245,757
246,246,1467
247,247,1216
248,248,1383
249,249,55
250,250,1477
251,251,1218
252,252,1408
253,253,1203
254,254,39
255,255,1253
256,256,1407
257,257,876
258,258,1307
259,259,254
260,260,1280
261,261,245
262,262,1125
263,263,399
264,264,1024
265,265,1371
266,266,254
267,267,210
268,268,737
269,269,487
270,270,1431
271,271,1345
272,272,663
273,273,1421
274,274,269
275,275,850
276,276,297
277,277,657
278,278,1490
279,279,767
280,280,286
281,281,740
282,282,1054
283,283,717
284,284,943
285,285,905
286,286,810
287,287,80
288,288,726
289,289,792
290,290,66
291,291,320
292,292,1155
293,293,177
294,294,170
295,295,1430
296,296,1126
297,297,315
298,298,56
299,299,1401
300,300,1303
301,301,1409
302,302,104
303,303,500
304,304,568
305,305,132
306,306,1297
307,307,698
308,308,307
309,309,1106
310,310,562
311,311,834
312,312,869
313,313,930
314,314,1447
315,315,1144
316,316,1157
317,317,703
318,318,513
319,319,953
320,320,928
321,321,149
322,322,109
323,323,502
324,324,1265
325,325,1030
326,326,25
327,327,684
328,328,1106
329,329,1331
330,330,830
331,331,750
332,332,102
333,333,628
334,334,586
335,335,459
336,336,1002
337,337,1155
338,338,1374
339,339,1055
340,340,1482
341,341,108
342,342,885
343,343,657
344,344,759
345,345,1195
346,346,1257
347,347,1223
348,348,1066
349,349,626
350,350,19
351,351,112
352,352,715
353,353,107
354,354,798
355,355,372
356,356,955
357,357,1277
358,358,800
359,359,509
360,360,1036
361,361,959
362,362,1083
363,363,1219
364,364,1267
365,365,1466
366,366,1471
367,367,1382
368,368,348
369,369,875
370,370,326
371,371,942
372,372,1234
373,373,694
374,374,860
375,375,1253
376,376,1130
377,377,367
378,378,380
379,379,104
380,380,363
381,381,1446
382,382,792
383,383,1433
384,384,449
385,385,970
386,386,756
387,387,550
388,388,1421
389,389,408
390,390,747
391,391,1482
392,392,438
393,393,1485
394,394,169
395,395,1386
396,396,89
397,397,230
398,398,923
399,399,96
400,400,1344
401,401,118
402,402,1107
403,403,1293
404,404,972
405,405,1436
406,406,892
407,407,393
408,408,1249
409,409,468
410,410,1262
411,411,907
412,412,765
413,413,456
414,414,1190
415,415,88
416,416,1164
417,417,62
418,418,908
419,419,3
420,420,1150
421,421,83
422,422,1012
423,423,178
424,424,205
425,425,70
426,426,367
427,427,1010
428,428,1344
429,429,839
430,430,985
431,431,1072
432,432,1019
433,433,1478
434,434,1350
435,435,968
436,436,977
437,437,1457
438,438,455
439,439,1423
440,440,281
441,441,827
442,442,231
443,443,1495
444,444,239
445,445,736
446,446,397
447,447,377
448,448,460
449,449,479
450,450,1286
451,451,955
452,452,493
453,453,719
454,454,1018
455,455,749
456,456,1163
457,457,1376
458,458,715
459,459,6
460,460,1255
461,461,193
462,462,745
463,463,1475
464,464,1412
465,465,213
466,466,839
467,467,409
468,468,630
469,469,1380
470,470,1308
471,471,775
472,472,787
473,473,1167
474,474,1155
475,475,788
476,476,795
477,477,991
478,478,465
479,479,118
480,480,897
481,481,272
482,482,1038
483,483,642
484,484,1402
485,485,430
486,486,361
487,487,838
488,488,1110
489,489,82
490,490,1129
491,491,1036
492,492,889
493,493,672
494,494,919
495,495,158
496,496,532
497,497,1304
498,498,708
499,499,1060
500,500,41
