product_id,user_id,category_id,product_name,value,up_for_trade,public
1246,1246,58,Cadillac De Ville,9546,True,False
1247,1247,70,Cadillac De Ville,3675,True,False
1248,1248,60,Continental Mark II,9380,False,False
1249,1249,84,Continental Mark II,9248,True,True
1250,1250,83,Frazer Standard,9614,False,False
1251,1251,97,Mercury Grand Marquis,9876,True,False
1252,1252,0,Saab 900,7598,True,True
1253,1253,99,Rambler Classic,2144,True,False
1254,1254,8,Fiat Uno,5655,True,False
1255,1255,31,Series/Defender,9837,False,True
1256,1256,6,Jaguar XJ,3999,True,False
1257,1257,80,Toyota Corolla,9772,True,False
1258,1258,59,Holden Commodore,1531,True,True
1259,1259,57,Hudson Super,3812,False,True
1260,1260,30,Jeep Cherokee (XJ),2493,True,False
1261,1261,70,Cadillac De Ville,1216,True,False
1262,1262,4,Mazda RX-7,35,False,True
1263,1263,4,Morris Mini,1209,False,False
1264,1264,78,Checker Marathon,7951,False,True
1265,1265,3,Morris Mini,6159,False,False
1266,1266,95,Series/Defender,2938,False,True
1267,1267,35,Cadillac De Ville,2881,True,False
1268,1268,68,Excalibur Series II,944,True,True
1269,1269,42,Chevrolet Volt,4635,False,False
1270,1270,46,Toyota Prius,6732,True,False
1271,1271,43,Fiat Uno,9173,False,True
1272,1272,68,Renault Symbol,8948,False,False
1273,1273,17,AMC Hornet,2900,False,False
1274,1274,81,Perodua Myvi,1857,False,True
1275,1275,30,Saab 900,2206,False,False
1276,1276,1,Oldsmobile Cutlass,8045,False,True
1277,1277,99,Aston Martin DB7,551,True,True
1278,1278,34,Volkswagen Golf,3111,True,True
1279,1279,56,Continental Mark II,7228,True,True
1280,1280,52,Volvo 200 Series,7240,True,True
1281,1281,34,Lada Riva,3973,False,False
1282,1282,91,Ford F-Series,9477,True,True
1283,1283,45,Citroën 2CV,253,True,True
1284,1284,53,Toyota Prius,8669,False,True
1285,1285,79,Zaporozhets,7574,True,False
1286,1286,57,Fiat Uno,3209,True,False
1287,1287,27,Zaporozhets,5381,True,True
1288,1288,30,Nissan Leaf,1225,False,True
1289,1289,82,Hindustan Ambassador,4967,False,False
1290,1290,18,Jeep Cherokee (XJ),564,False,True
1291,1291,42,Autobianchi A112,1794,False,False
1292,1292,30,Pontiac Grand Am,841,False,False
1293,1293,93,Henry J Deluxe,6570,True,True
1294,1294,97,Chevrolet Impala,5118,False,False
1295,1295,35,Studebaker Champion,9466,False,False
1296,1296,37,Chevrolet Impala,871,True,True
1297,1297,19,Ford Falcon,2947,False,False
1298,1298,38,Crosley,703,True,True
1299,1299,72,Mercedes-Benz C-Class,467,True,True
1300,1300,7,Bugatti Type 40,7112,False,True
1301,1301,6,Lincoln Town Car,8493,False,False
1302,1302,2,Porsche 911 GT3 Cup,5160,True,False
1303,1303,53,Volkswagen Beetle,2676,True,True
1304,1304,32,Frazer Standard,1861,True,False
1305,1305,84,Holden Commodore,548,True,True
1306,1306,30,Ford F-Series,5104,True,False
1307,1307,70,Edsel Ranger,5978,False,True
1308,1308,91,Autobianchi A112,9066,True,False
1309,1309,98,Opel Corsa,3066,False,False
1310,1310,16,Ford F-Series,8190,False,True
1311,1311,24,Ford Model T,3880,False,False
1312,1312,26,Saturn S-Series,8790,True,True
1313,1313,93,Eagle Talon,5917,True,False
1314,1314,37,Porsche 911,366,False,False
1315,1315,4,Lancia Ypsilon,6187,True,False
1316,1316,94,Peel Trident,3143,False,True
1317,1317,14,Volkswagen Beetle,3273,False,True
1318,1318,74,Hudson Super,2079,False,False
1319,1319,3,Toyota Corolla,5212,False,True
1320,1320,16,Ford Falcon,4292,True,False
1321,1321,86,Cadillac De Ville,8120,True,False
1322,1322,77,ZAZ Zaporozhets,9360,False,False
1323,1323,87,Toyota Corolla,8816,False,False
1324,1324,9,Peugeot 206,3524,False,True
1325,1325,84,Simca 1100,1995,False,True
1326,1326,88,Crosley,7364,False,False
1327,1327,87,Volkswagen Golf,1573,True,False
1328,1328,55,Facellia,1763,False,False
1329,1329,85,Willys 77,1700,True,True
1330,1330,70,Cadillac De Ville,1934,False,False
1331,1331,46,Jaguar XJ,6795,False,True
1332,1332,91,Volvo 200 Series,413,True,True
1333,1333,84,Saab 900,3544,True,True
1334,1334,90,Autobianchi A112,1010,True,False
1335,1335,67,Rambler Classic,1704,False,False
1336,1336,9,Toyota Prius,4113,True,True
1337,1337,76,Studebaker Champion,4471,True,False
1338,1338,46,Series/Defender,9431,True,True
1339,1339,70,Nissan Z-cars,4550,True,True
1340,1340,42,Toyota Corolla,2641,True,False
1341,1341,51,Nash Statesman,9553,False,False
1342,1342,4,Volkswagen Golf,5052,True,True
1343,1343,97,Škoda Octavia,5559,False,True
1344,1344,69,Ferrari 360,4793,True,True
1345,1345,29,Kaiser Deluxe,3153,True,True
1346,1346,87,Porsche 911 GT3 Cup,9464,False,True
1347,1347,55,Ford Model T,9203,True,True
1348,1348,84,Lamborghini Gallardo,7307,False,True
1349,1349,51,Hindustan Ambassador,1299,True,False
1350,1350,82,Frazer Standard,8640,False,False
1351,1351,97,Excalibur Series II,9720,False,True
1352,1352,35,Imperial Crown,4846,True,True
1353,1353,69,Metropolitan,3403,False,True
1354,1354,8,Kaiser Deluxe,9155,True,True
1355,1355,79,Peel Trident,3322,False,False
1356,1356,20,Simca 1100,364,False,False
1357,1357,10,Aston Martin DB7,175,True,False
1358,1358,60,Simca 1100,2330,True,False
1359,1359,18,Holden Commodore,771,False,True
1360,1360,20,SEAT Ibiza,4813,True,False
1361,1361,40,Toyota Corolla,1101,False,True
1362,1362,70,Hindustan Ambassador,9140,True,False
1363,1363,64,Cadillac De Ville,6862,False,True
1364,1364,2,Packard Eight,8281,True,True
1365,1365,26,Mazda RX-7,9235,False,True
1366,1366,60,Chevrolet Volt,6195,False,True
1367,1367,32,Crosley,9562,True,True
1368,1368,31,McLaren 12C,2447,True,False
1369,1369,83,Toyota Corolla,9452,False,False
1370,1370,53,Porsche 911 GT3 Cup,1459,True,False
1371,1371,97,Cadillac De Ville,2655,False,False
1372,1372,88,Cadillac De Ville,5807,True,True
1373,1373,52,Packard Eight,6622,False,True
1374,1374,77,Renault Symbol,8953,False,False
1375,1375,47,Cadillac De Ville,7831,False,True
1376,1376,1,Renault Symbol,4012,True,True
1377,1377,71,Nash Statesman,6149,False,False
1378,1378,98,AMC Hornet,2666,False,False
1379,1379,56,Tesla Model S,327,True,True
1380,1380,2,Peugeot 206,9763,False,False
1381,1381,23,Volkswagen Golf,1190,True,False
1382,1382,97,Continental Mark II,6260,False,False
1383,1383,35,Tesla Model S,3731,True,True
1384,1384,37,Nissan Z-cars,3915,True,False
1385,1385,2,Volkswagen Santana,2704,True,False
1386,1386,21,Koenigsegg CCX,5396,True,True
1387,1387,58,Volkswagen Santana,4718,False,True
1388,1388,25,Volkswagen Type 2,5068,True,True
1389,1389,97,Bugatti Type 40,5950,True,True
1390,1390,15,Toyota Corolla,410,False,True
1391,1391,69,SEAT Ibiza,6506,True,True
1392,1392,56,Renault Clio,2334,True,True
1393,1393,73,Aston Martin DB7,2968,True,False
1394,1394,43,Mitsubishi Lancer,5663,False,True
1395,1395,2,Koenigsegg CCX,4356,True,True
1396,1396,50,Hindustan Ambassador,5147,False,False
1397,1397,46,Plymouth Fury,3165,True,True
1398,1398,16,Aston Martin DB7,7142,True,False
1399,1399,22,Mazda RX-7,6570,False,True
1400,1400,38,Trabant,7394,True,True
1401,1401,44,Volvo 200 Series,7578,True,True
1402,1402,43,Subaru Legacy,3904,True,False
1403,1403,39,Citroën 2CV,6681,False,True
1404,1404,0,Lada Riva,9920,False,True
1405,1405,9,ZAZ Zaporozhets,1103,True,True
1406,1406,4,Chrysler Newport,9158,True,False
1407,1407,28,Metropolitan,2957,False,False
1408,1408,86,Dodge Coronet,2229,False,True
1409,1409,67,Škoda Octavia,7396,True,False
1410,1410,52,Chevrolet Volt,911,False,False
1411,1411,87,Honda Civic,5737,False,True
1412,1412,77,Lamborghini Gallardo,3150,False,False
1413,1413,1,Chevrolet Impala,1881,False,True
1414,1414,94,DeSoto Custom,9515,False,False
1415,1415,40,Renault Symbol,3279,False,True
1416,1416,40,Morris Mini,6494,True,True
1417,1417,77,Rolls-Royce Silver Shadow,1591,True,False
1418,1418,12,Dodge Coronet,8669,True,False
1419,1419,17,Mazda Familia,2324,True,True
1420,1420,41,Cadillac De Ville,7862,False,False
1421,1421,76,Škoda Octavia,5690,True,False
1422,1422,83,Holden Commodore,2491,True,False
1423,1423,6,Chevrolet Impala,595,True,False
1424,1424,81,Imperial Crown,6950,False,False
1425,1425,53,Toyota Corolla,5247,False,False
1426,1426,80,Nissan Leaf,1673,True,True
1427,1427,18,Trabant,6235,False,True
1428,1428,27,Mercedes-Benz C-Class,6436,True,True
1429,1429,9,Messerschmitt KR200,4785,True,True
1430,1430,86,Lotus Elise,3172,False,True
1431,1431,69,Volkswagen Golf,3030,True,True
1432,1432,34,Excalibur Series II,3923,False,False
1433,1433,60,DeSoto Custom,9732,False,False
1434,1434,33,Rambler Classic,8403,False,False
1435,1435,95,Plymouth Fury,7842,False,False
1436,1436,68,Chrysler Newport,6149,True,True
1437,1437,95,Bugatti Type 40,8554,False,False
1438,1438,33,Tesla Model S,5242,False,False
1439,1439,15,Volkswagen Beetle,6810,True,True
1440,1440,33,AMC Hornet,4475,False,True
1441,1441,63,Volkswagen Golf,1182,False,True
1442,1442,45,Autobianchi A112,1228,False,True
1443,1443,10,AMC Hornet,2165,False,True
1444,1444,31,Perodua Myvi,3589,False,False
1445,1445,99,Ford Falcon,9187,False,False
1446,1446,72,McLaren 12C,2403,False,True
1447,1447,66,Messerschmitt KR200,630,False,True
1448,1448,43,Ferrari 360,8128,True,False
1449,1449,40,Tesla Model S,5295,True,False
1450,1450,24,Škoda Octavia,8043,True,True
1451,1451,55,Henry J Deluxe,3425,True,False
1452,1452,40,BMW 3 Series,5124,False,False
1453,1453,15,Chevrolet Impala,903,True,True
1454,1454,49,Smart Fortwo,2393,False,False
1455,1455,40,Crosley,4188,True,True
1456,1456,7,Jaguar XJ,9139,True,True
1457,1457,30,Toyota Corolla,9070,False,True
1458,1458,53,SEAT Ibiza,7149,True,False
1459,1459,84,Renault Clio,5456,False,False
1460,1460,54,Jeep Cherokee (XJ),1021,True,False
1461,1461,7,Perodua Myvi,336,False,False
1462,1462,28,Facellia,2904,True,True
1463,1463,67,Nissan Leaf,6847,False,True
1464,1464,8,Autobianchi A112,6188,False,True
1465,1465,59,Saab 900,1559,True,True
1466,1466,4,Packard Eight,4437,True,False
1467,1467,55,Cadillac De Ville,3396,True,False
1468,1468,36,Hindustan Ambassador,7167,False,True
1469,1469,80,Cadillac De Ville,4944,False,False
1470,1470,93,Ford F-Series,1752,True,False
1471,1471,4,Jaguar XJ,1937,False,True
1472,1472,88,Chrysler Newport,5152,True,True
1473,1473,69,Crosley,5359,True,True
1474,1474,87,Facellia,5922,True,True
1475,1475,97,Hindustan Ambassador,8280,True,False
1476,1476,10,Mazda MX-5,7321,False,False
1477,1477,1,Volkswagen Type 2,961,True,True
1478,1478,31,Kaiser Deluxe,5871,False,True
1479,1479,55,Koenigsegg CCX,1700,False,True
1480,1480,64,Pontiac Grand Am,5091,False,False
1481,1481,97,Mitsubishi Lancer,2288,True,True
1482,1482,62,Metropolitan,9945,True,False
1483,1483,56,Maserati Biturbo,3876,False,False
1484,1484,7,Studebaker Champion,7193,True,True
1485,1485,67,Fiat Uno,2063,True,True
1486,1486,9,Mazda MX-5,3034,False,False
1487,1487,65,Messerschmitt KR200,6504,False,True
1488,1488,89,Rambler Classic,5646,True,False
1489,1489,11,Chevrolet Impala,5788,False,False
1490,1490,73,DeSoto Custom,9456,True,False
1491,1491,53,Citroën 2CV,7031,False,True
1492,1492,75,Volkswagen Beetle,7252,False,True
1493,1493,7,AMC Hornet,8865,True,True
1494,1494,76,Aston Martin DB7,70,True,False
1495,1495,73,Autobianchi A112,8500,False,False
1496,1496,23,Ford F-Series,9591,False,False
1497,1497,41,Lotus Elise,397,True,True
1498,1498,15,Hindustan Ambassador,8138,True,True
1499,1499,73,Mazda MX-5,8625,True,True
1500,1500,5,Nash Statesman,6559,True,True
